,rsi,symbol
2004-09-09,53.2835,GOOGL
2004-09-10,57.8424,GOOGL
2004-09-13,60.8024,GOOGL
2004-09-14,65.5868,GOOGL
2004-09-15,66.1555,GOOGL
2004-09-16,68.3323,GOOGL
2004-09-17,71.8199,GOOGL
2004-09-20,73.4903,GOOGL
2004-09-21,69.8653,GOOGL
2004-09-22,70.4234,GOOGL
2004-09-23,72.8688,GOOGL
2004-09-24,70.3281,GOOGL
2004-09-27,66.3756,GOOGL
2004-09-28,74.7476,GOOGL
2004-09-29,77.6838,GOOGL
2004-09-30,74.4158,GOOGL
2004-10-01,76.5545,GOOGL
2004-10-04,78.1887,GOOGL
2004-10-05,80.1748,GOOGL
2004-10-06,77.2234,GOOGL
2004-10-07,78.3984,GOOGL
2004-10-08,75.736,GOOGL
2004-10-11,70.0834,GOOGL
2004-10-12,72.0311,GOOGL
2004-10-13,74.9083,GOOGL
2004-10-14,75.7526,GOOGL
2004-10-15,77.3284,GOOGL
2004-10-18,80.5812,GOOGL
2004-10-19,77.6816,GOOGL
2004-10-20,62.8165,GOOGL
2004-10-21,70.1556,GOOGL
2004-10-22,80.7594,GOOGL
2004-10-25,84.5891,GOOGL
2004-10-26,78.3098,GOOGL
2004-10-27,79.5285,GOOGL
2004-10-28,81.4965,GOOGL
2004-10-29,78.5455,GOOGL
2004-11-01,80.1166,GOOGL
2004-11-02,78.7796,GOOGL
2004-11-03,75.0582,GOOGL
2004-11-04,67.571,GOOGL
2004-11-05,54.6434,GOOGL
2004-11-08,56.5113,GOOGL
2004-11-09,53.6487,GOOGL
2004-11-10,53.0176,GOOGL
2004-11-11,61.7599,GOOGL
2004-11-12,60.9383,GOOGL
2004-11-15,62.4519,GOOGL
2004-11-16,52.961,GOOGL
2004-11-17,52.9293,GOOGL
2004-11-18,49.4257,GOOGL
2004-11-19,50.7425,GOOGL
2004-11-22,47.6535,GOOGL
2004-11-23,49.5161,GOOGL
2004-11-24,54.7085,GOOGL
2004-11-26,57.7045,GOOGL
2004-11-29,58.7578,GOOGL
2004-11-30,59.3683,GOOGL
2004-12-01,57.3814,GOOGL
2004-12-02,56.8137,GOOGL
2004-12-03,57.62,GOOGL
2004-12-06,53.2219,GOOGL
2004-12-07,48.507,GOOGL
2004-12-08,47.1645,GOOGL
2004-12-09,50.6633,GOOGL
2004-12-10,48.8654,GOOGL
2004-12-13,47.638,GOOGL
2004-12-14,55.8403,GOOGL
2004-12-15,56.8042,GOOGL
2004-12-16,53.0195,GOOGL
2004-12-17,56.4292,GOOGL
2004-12-20,60.6391,GOOGL
2004-12-21,59.0592,GOOGL
2004-12-22,61.2427,GOOGL
2004-12-23,62.5908,GOOGL
2004-12-27,65.8015,GOOGL
2004-12-28,66.4586,GOOGL
2004-12-29,66.5726,GOOGL
2004-12-30,70.2287,GOOGL
2004-12-31,62.6737,GOOGL
2005-01-03,69.8721,GOOGL
2005-01-04,59.6237,GOOGL
2005-01-05,58.5092,GOOGL
2005-01-06,53.1492,GOOGL
2005-01-07,57.6172,GOOGL
2005-01-10,58.5882,GOOGL
2005-01-11,56.8269,GOOGL
2005-01-12,58.455,GOOGL
2005-01-13,58.3906,GOOGL
2005-01-14,62.5198,GOOGL
2005-01-18,65.6308,GOOGL
2005-01-19,57.0644,GOOGL
2005-01-20,53.2323,GOOGL
2005-01-21,47.5004,GOOGL
2005-01-24,41.1103,GOOGL
2005-01-25,38.4572,GOOGL
2005-01-26,50.1267,GOOGL
2005-01-27,49.1658,GOOGL
2005-01-28,51.1314,GOOGL
2005-01-31,55.4639,GOOGL
2005-02-01,51.9681,GOOGL
2005-02-02,61.7746,GOOGL
2005-02-03,64.4952,GOOGL
2005-02-04,58.5428,GOOGL
2005-02-07,51.9285,GOOGL
2005-02-08,53.6939,GOOGL
2005-02-09,48.505,GOOGL
2005-02-10,46.0606,GOOGL
2005-02-11,45.6614,GOOGL
2005-02-14,50.1465,GOOGL
2005-02-15,51.8611,GOOGL
2005-02-16,54.266,GOOGL
2005-02-17,53.8018,GOOGL
2005-02-18,53.8435,GOOGL
2005-02-22,47.7384,GOOGL
2005-02-23,50.1263,GOOGL
2005-02-24,45.7147,GOOGL
2005-02-25,43.2671,GOOGL
2005-02-28,45.4741,GOOGL
2005-03-01,43.8035,GOOGL
2005-03-02,43.0273,GOOGL
2005-03-03,45.1961,GOOGL
2005-03-04,44.1014,GOOGL
2005-03-07,47.6945,GOOGL
2005-03-08,43.9227,GOOGL
2005-03-09,40.2655,GOOGL
2005-03-10,39.0204,GOOGL
2005-03-11,37.0568,GOOGL
2005-03-14,34.6372,GOOGL
2005-03-15,40.0663,GOOGL
2005-03-16,37.2926,GOOGL
2005-03-17,42.5439,GOOGL
2005-03-18,43.5781,GOOGL
2005-03-21,44.777,GOOGL
2005-03-22,42.1584,GOOGL
2005-03-23,42.7592,GOOGL
2005-03-24,43.2106,GOOGL
2005-03-28,46.8391,GOOGL
2005-03-29,44.2437,GOOGL
2005-03-30,45.7826,GOOGL
2005-03-31,45.8923,GOOGL
2005-04-01,45.1224,GOOGL
2005-04-04,54.3374,GOOGL
2005-04-05,58.9727,GOOGL
2005-04-06,59.8426,GOOGL
2005-04-07,65.3666,GOOGL
2005-04-08,61.9121,GOOGL
2005-04-11,63.3514,GOOGL
2005-04-12,64.2454,GOOGL
2005-04-13,61.9447,GOOGL
2005-04-14,58.6773,GOOGL
2005-04-15,47.0334,GOOGL
2005-04-18,50.2788,GOOGL
2005-04-19,56.7032,GOOGL
2005-04-20,64.2308,GOOGL
2005-04-21,69.8364,GOOGL
2005-04-22,76.4474,GOOGL
2005-04-25,79.7788,GOOGL
2005-04-26,72.9028,GOOGL
2005-04-27,73.4342,GOOGL
2005-04-28,72.9407,GOOGL
2005-04-29,73.2632,GOOGL
2005-05-02,74.6195,GOOGL
2005-05-03,76.7798,GOOGL
2005-05-04,77.9757,GOOGL
2005-05-05,75.2303,GOOGL
2005-05-06,75.8566,GOOGL
2005-05-09,72.0817,GOOGL
2005-05-10,73.3527,GOOGL
2005-05-11,75.6896,GOOGL
2005-05-12,70.7679,GOOGL
2005-05-13,71.1763,GOOGL
2005-05-16,72.6107,GOOGL
2005-05-17,74.1996,GOOGL
2005-05-18,78.156,GOOGL
2005-05-19,78.1679,GOOGL
2005-05-20,79.6272,GOOGL
2005-05-23,85.551,GOOGL
2005-05-24,85.7286,GOOGL
2005-05-25,87.2092,GOOGL
2005-05-26,84.0653,GOOGL
2005-05-27,86.3101,GOOGL
2005-05-31,89.0607,GOOGL
2005-06-01,90.9293,GOOGL
2005-06-02,90.7737,GOOGL
2005-06-03,79.5691,GOOGL
2005-06-06,82.7707,GOOGL
2005-06-07,83.3444,GOOGL
2005-06-08,68.144,GOOGL
2005-06-09,70.9812,GOOGL
2005-06-10,67.3358,GOOGL
2005-06-13,67.4539,GOOGL
2005-06-14,63.1273,GOOGL
2005-06-15,59.7949,GOOGL
2005-06-16,61.4257,GOOGL
2005-06-17,63.1686,GOOGL
2005-06-20,66.7854,GOOGL
2005-06-21,67.3995,GOOGL
2005-06-22,68.2101,GOOGL
2005-06-23,68.4474,GOOGL
2005-06-24,72.5108,GOOGL
2005-06-27,75.5869,GOOGL
2005-06-28,72.8939,GOOGL
2005-06-29,62.3264,GOOGL
2005-06-30,63.2115,GOOGL
2005-07-01,60.1266,GOOGL
2005-07-05,63.1085,GOOGL
2005-07-06,58.6744,GOOGL
2005-07-07,61.4713,GOOGL
2005-07-08,61.9479,GOOGL
2005-07-11,58.6846,GOOGL
2005-07-12,56.9286,GOOGL
2005-07-13,62.4031,GOOGL
2005-07-14,63.8237,GOOGL
2005-07-15,64.04,GOOGL
2005-07-18,61.8501,GOOGL
2005-07-19,69.0146,GOOGL
2005-07-20,70.2348,GOOGL
2005-07-21,71.357,GOOGL
2005-07-22,57.4756,GOOGL
2005-07-25,51.3675,GOOGL
2005-07-26,51.5706,GOOGL
2005-07-27,52.321,GOOGL
2005-07-28,48.9831,GOOGL
2005-07-29,43.932,GOOGL
2005-08-01,47.8187,GOOGL
2005-08-02,54.5056,GOOGL
2005-08-03,52.6925,GOOGL
2005-08-04,53.0749,GOOGL
2005-08-05,47.8613,GOOGL
2005-08-08,46.848,GOOGL
2005-08-09,47.1982,GOOGL
2005-08-10,41.7458,GOOGL
2005-08-11,40.3564,GOOGL
2005-08-12,46.9695,GOOGL
2005-08-15,41.9199,GOOGL
2005-08-16,43.7966,GOOGL
2005-08-17,43.2944,GOOGL
2005-08-18,38.8386,GOOGL
2005-08-19,38.8518,GOOGL
2005-08-22,34.0839,GOOGL
2005-08-23,41.298,GOOGL
2005-08-24,44.7911,GOOGL
2005-08-25,44.8147,GOOGL
2005-08-26,46.047,GOOGL
2005-08-29,51.7543,GOOGL
2005-08-30,50.3641,GOOGL
2005-08-31,48.8434,GOOGL
2005-09-01,49.1688,GOOGL
2005-09-02,52.0584,GOOGL
2005-09-06,50.187,GOOGL
2005-09-07,59.3095,GOOGL
2005-09-08,59.8403,GOOGL
2005-09-09,63.4895,GOOGL
2005-09-12,71.5133,GOOGL
2005-09-13,72.6907,GOOGL
2005-09-14,60.6187,GOOGL
2005-09-15,60.1477,GOOGL
2005-09-16,57.1051,GOOGL
2005-09-19,60.3125,GOOGL
2005-09-20,63.6699,GOOGL
2005-09-21,66.6153,GOOGL
2005-09-22,65.8516,GOOGL
2005-09-23,68.7557,GOOGL
2005-09-26,67.0925,GOOGL
2005-09-27,66.5467,GOOGL
2005-09-28,55.2447,GOOGL
2005-09-29,58.6895,GOOGL
2005-09-30,64.2834,GOOGL
2005-10-03,65.8975,GOOGL
2005-10-04,56.4015,GOOGL
2005-10-05,56.0729,GOOGL
2005-10-06,57.9297,GOOGL
2005-10-07,58.1538,GOOGL
2005-10-10,55.0734,GOOGL
2005-10-11,49.5748,GOOGL
2005-10-12,44.2147,GOOGL
2005-10-13,40.9349,GOOGL
2005-10-14,39.765,GOOGL
2005-10-17,50.209,GOOGL
2005-10-18,48.4527,GOOGL
2005-10-19,53.9225,GOOGL
2005-10-20,48.3193,GOOGL
2005-10-21,70.4127,GOOGL
2005-10-24,73.3391,GOOGL
2005-10-25,71.8179,GOOGL
2005-10-26,74.5994,GOOGL
2005-10-27,72.4508,GOOGL
2005-10-28,74.1709,GOOGL
2005-10-31,78.1818,GOOGL
2005-11-01,79.9219,GOOGL
2005-11-02,79.9931,GOOGL
2005-11-03,81.472,GOOGL
2005-11-04,82.4692,GOOGL
2005-11-07,83.4538,GOOGL
2005-11-08,78.18,GOOGL
2005-11-09,68.4221,GOOGL
2005-11-10,72.527,GOOGL
2005-11-11,71.9371,GOOGL
2005-11-14,74.069,GOOGL
2005-11-15,70.4127,GOOGL
2005-11-16,72.3018,GOOGL
2005-11-17,74.0682,GOOGL
2005-11-18,71.0838,GOOGL
2005-11-21,74.2405,GOOGL
2005-11-22,76.3967,GOOGL
2005-11-23,78.1656,GOOGL
2005-11-25,79.6464,GOOGL
2005-11-28,74.7732,GOOGL
2005-11-29,59.5507,GOOGL
2005-11-30,60.152,GOOGL
2005-12-01,64.0054,GOOGL
2005-12-02,65.4218,GOOGL
2005-12-05,57.4324,GOOGL
2005-12-06,56.6093,GOOGL
2005-12-07,56.3967,GOOGL
2005-12-08,59.6741,GOOGL
2005-12-09,58.6043,GOOGL
2005-12-12,60.4031,GOOGL
2005-12-13,62.8861,GOOGL
2005-12-14,63.6263,GOOGL
2005-12-15,65.4296,GOOGL
2005-12-16,68.9662,GOOGL
2005-12-19,63.8433,GOOGL
2005-12-20,66.3372,GOOGL
2005-12-21,63.2216,GOOGL
2005-12-22,66.0933,GOOGL
2005-12-23,65.0303,GOOGL
2005-12-27,59.2181,GOOGL
2005-12-28,60.4585,GOOGL
2005-12-29,54.7385,GOOGL
2005-12-30,50.5708,GOOGL
2006-01-03,62.4324,GOOGL
2006-01-04,66.6657,GOOGL
2006-01-05,68.926,GOOGL
2006-01-06,73.5652,GOOGL
2006-01-09,73.9257,GOOGL
2006-01-10,74.78,GOOGL
2006-01-11,75.3487,GOOGL
2006-01-12,68.2574,GOOGL
2006-01-13,69.2772,GOOGL
2006-01-17,69.6222,GOOGL
2006-01-18,53.059,GOOGL
2006-01-19,48.337,GOOGL
2006-01-20,34.0701,GOOGL
2006-01-23,46.8728,GOOGL
2006-01-24,52.3875,GOOGL
2006-01-25,48.86,GOOGL
2006-01-26,49.3235,GOOGL
2006-01-27,49.0303,GOOGL
2006-01-30,46.4702,GOOGL
2006-01-31,48.982,GOOGL
2006-02-01,38.6537,GOOGL
2006-02-02,37.0882,GOOGL
2006-02-03,33.4109,GOOGL
2006-02-06,35.1067,GOOGL
2006-02-07,30.988,GOOGL
2006-02-08,31.5717,GOOGL
2006-02-09,29.207,GOOGL
2006-02-10,31.2718,GOOGL
2006-02-13,27.4719,GOOGL
2006-02-14,26.9751,GOOGL
2006-02-15,26.7692,GOOGL
2006-02-16,39.5079,GOOGL
2006-02-17,40.5667,GOOGL
2006-02-21,39.8581,GOOGL
2006-02-22,39.4798,GOOGL
2006-02-23,45.8131,GOOGL
2006-02-24,45.5397,GOOGL
2006-02-27,51.5663,GOOGL
2006-02-28,41.0912,GOOGL
2006-03-01,42.0863,GOOGL
2006-03-02,47.2177,GOOGL
2006-03-03,47.9552,GOOGL
2006-03-06,44.0898,GOOGL
2006-03-07,42.7463,GOOGL
2006-03-08,39.0363,GOOGL
2006-03-09,35.6104,GOOGL
2006-03-10,33.9866,GOOGL
2006-03-13,33.8536,GOOGL
2006-03-14,41.7236,GOOGL
2006-03-15,39.3425,GOOGL
2006-03-16,37.3668,GOOGL
2006-03-17,37.964,GOOGL
2006-03-20,42.8012,GOOGL
2006-03-21,39.5329,GOOGL
2006-03-22,39.7128,GOOGL
2006-03-23,40.7689,GOOGL
2006-03-24,53.365,GOOGL
2006-03-27,55.0402,GOOGL
2006-03-28,58.1647,GOOGL
2006-03-29,64.4615,GOOGL
2006-03-30,60.8344,GOOGL
2006-03-31,61.3925,GOOGL
2006-04-03,61.2118,GOOGL
2006-04-04,66.4061,GOOGL
2006-04-05,67.5721,GOOGL
2006-04-06,68.5979,GOOGL
2006-04-07,65.1075,GOOGL
2006-04-10,68.6093,GOOGL
2006-04-11,64.057,GOOGL
2006-04-12,63.577,GOOGL
2006-04-13,59.0222,GOOGL
2006-04-17,61.0829,GOOGL
2006-04-18,59.3048,GOOGL
2006-04-19,62.1815,GOOGL
2006-04-20,64.1436,GOOGL
2006-04-21,71.8643,GOOGL
2006-04-24,72.8335,GOOGL
2006-04-25,63.5797,GOOGL
2006-04-26,62.8131,GOOGL
2006-04-27,58.9893,GOOGL
2006-04-28,57.6593,GOOGL
2006-05-01,47.2152,GOOGL
2006-05-02,45.3119,GOOGL
2006-05-03,45.0116,GOOGL
2006-05-04,45.3705,GOOGL
2006-05-05,45.1244,GOOGL
2006-05-08,45.4642,GOOGL
2006-05-09,54.3547,GOOGL
2006-05-10,50.6625,GOOGL
2006-05-11,42.1885,GOOGL
2006-05-12,36.8436,GOOGL
2006-05-15,38.1997,GOOGL
2006-05-16,36.2172,GOOGL
2006-05-17,38.4633,GOOGL
2006-05-18,36.9272,GOOGL
2006-05-19,36.4935,GOOGL
2006-05-22,37.2544,GOOGL
2006-05-23,41.0422,GOOGL
2006-05-24,45.3898,GOOGL
2006-05-25,46.6891,GOOGL
2006-05-26,45.5882,GOOGL
2006-05-30,39.7907,GOOGL
2006-05-31,39.7213,GOOGL
2006-06-01,48.4347,GOOGL
2006-06-02,46.312,GOOGL
2006-06-05,43.1125,GOOGL
2006-06-06,53.8019,GOOGL
2006-06-07,51.471,GOOGL
2006-06-08,55.5202,GOOGL
2006-06-09,52.0683,GOOGL
2006-06-12,47.7592,GOOGL
2006-06-13,50.9852,GOOGL
2006-06-14,49.5732,GOOGL
2006-06-15,53.8357,GOOGL
2006-06-16,53.6142,GOOGL
2006-06-19,51.6609,GOOGL
2006-06-20,50.9041,GOOGL
2006-06-21,60.5118,GOOGL
2006-06-22,58.7088,GOOGL
2006-06-23,61.4918,GOOGL
2006-06-26,60.9155,GOOGL
2006-06-27,59.1433,GOOGL
2006-06-28,61.5465,GOOGL
2006-06-29,67.8361,GOOGL
2006-06-30,68.5557,GOOGL
2006-07-03,70.373,GOOGL
2006-07-05,68.4573,GOOGL
2006-07-06,69.3507,GOOGL
2006-07-07,66.1548,GOOGL
2006-07-10,63.5643,GOOGL
2006-07-11,67.4449,GOOGL
2006-07-12,59.5893,GOOGL
2006-07-13,52.0667,GOOGL
2006-07-14,47.941,GOOGL
2006-07-17,51.3597,GOOGL
2006-07-18,47.6448,GOOGL
2006-07-19,44.7293,GOOGL
2006-07-20,37.4835,GOOGL
2006-07-21,40.1113,GOOGL
2006-07-24,40.8213,GOOGL
2006-07-25,39.8324,GOOGL
2006-07-26,37.3876,GOOGL
2006-07-27,35.5029,GOOGL
2006-07-28,41.3752,GOOGL
2006-07-31,40.3246,GOOGL
2006-08-01,33.617,GOOGL
2006-08-02,29.6513,GOOGL
2006-08-03,37.479,GOOGL
2006-08-04,36.6502,GOOGL
2006-08-07,40.4274,GOOGL
2006-08-08,43.1432,GOOGL
2006-08-09,40.4966,GOOGL
2006-08-10,38.7681,GOOGL
2006-08-11,35.3846,GOOGL
2006-08-14,36.3605,GOOGL
2006-08-15,47.0478,GOOGL
2006-08-16,52.1135,GOOGL
2006-08-17,50.6298,GOOGL
2006-08-18,48.7311,GOOGL
2006-08-21,44.2886,GOOGL
2006-08-22,45.168,GOOGL
2006-08-23,41.689,GOOGL
2006-08-24,41.986,GOOGL
2006-08-25,41.6282,GOOGL
2006-08-28,49.2488,GOOGL
2006-08-29,47.5115,GOOGL
2006-08-30,49.2468,GOOGL
2006-08-31,47.1753,GOOGL
2006-09-01,47.2506,GOOGL
2006-09-05,53.1697,GOOGL
2006-09-06,48.8452,GOOGL
2006-09-07,47.2278,GOOGL
2006-09-08,46.5835,GOOGL
2006-09-11,53.2767,GOOGL
2006-09-12,60.0277,GOOGL
2006-09-13,69.0684,GOOGL
2006-09-14,66.2207,GOOGL
2006-09-15,69.3235,GOOGL
2006-09-18,71.6129,GOOGL
2006-09-19,60.597,GOOGL
2006-09-20,54.9041,GOOGL
2006-09-21,60.6609,GOOGL
2006-09-22,58.1685,GOOGL
2006-09-25,58.2887,GOOGL
2006-09-26,60.0745,GOOGL
2006-09-27,56.5132,GOOGL
2006-09-28,56.9722,GOOGL
2006-09-29,55.3701,GOOGL
2006-10-02,54.9148,GOOGL
2006-10-03,57.064,GOOGL
2006-10-04,65.0992,GOOGL
2006-10-05,60.9978,GOOGL
2006-10-06,66.1312,GOOGL
2006-10-09,70.2551,GOOGL
2006-10-10,67.7973,GOOGL
2006-10-11,67.6346,GOOGL
2006-10-12,68.1503,GOOGL
2006-10-13,67.9766,GOOGL
2006-10-16,61.3052,GOOGL
2006-10-17,60.0362,GOOGL
2006-10-18,58.4743,GOOGL
2006-10-19,63.6439,GOOGL
2006-10-20,78.1981,GOOGL
2006-10-23,82.8437,GOOGL
2006-10-24,76.6219,GOOGL
2006-10-25,79.5629,GOOGL
2006-10-26,78.3639,GOOGL
2006-10-27,70.787,GOOGL
2006-10-30,71.202,GOOGL
2006-10-31,71.0591,GOOGL
2006-11-01,64.2089,GOOGL
2006-11-02,65.1886,GOOGL
2006-11-03,65.9744,GOOGL
2006-11-06,68.0911,GOOGL
2006-11-07,64.4219,GOOGL
2006-11-08,65.5316,GOOGL
2006-11-09,63.4529,GOOGL
2006-11-10,63.9312,GOOGL
2006-11-13,67.6395,GOOGL
2006-11-14,71.1688,GOOGL
2006-11-15,72.207,GOOGL
2006-11-16,73.7438,GOOGL
2006-11-17,74.8348,GOOGL
2006-11-20,70.7386,GOOGL
2006-11-21,76.2124,GOOGL
2006-11-22,74.526,GOOGL
2006-11-24,71.4029,GOOGL
2006-11-27,54.7733,GOOGL
2006-11-28,57.2863,GOOGL
2006-11-29,53.9877,GOOGL
2006-11-30,54.0817,GOOGL
2006-12-01,51.2574,GOOGL
2006-12-04,53.8772,GOOGL
2006-12-05,55.2522,GOOGL
2006-12-06,56.3664,GOOGL
2006-12-07,51.4676,GOOGL
2006-12-08,52.5432,GOOGL
2006-12-11,52.3901,GOOGL
2006-12-12,50.4972,GOOGL
2006-12-13,48.0699,GOOGL
2006-12-14,50.9201,GOOGL
2006-12-15,49.2282,GOOGL
2006-12-18,36.6263,GOOGL
2006-12-19,41.957,GOOGL
2006-12-20,38.5269,GOOGL
2006-12-21,34.9309,GOOGL
2006-12-22,34.6089,GOOGL
2006-12-26,36.5883,GOOGL
2006-12-27,46.0571,GOOGL
2006-12-28,42.497,GOOGL
2006-12-29,41.193,GOOGL
2007-01-03,47.1612,GOOGL
2007-01-04,57.4181,GOOGL
2007-01-05,59.5394,GOOGL
2007-01-08,56.7431,GOOGL
2007-01-09,57.8762,GOOGL
2007-01-10,60.1924,GOOGL
2007-01-11,65.4875,GOOGL
2007-01-12,67.857,GOOGL
2007-01-16,67.1797,GOOGL
2007-01-17,60.823,GOOGL
2007-01-18,53.4677,GOOGL
2007-01-19,54.6672,GOOGL
2007-01-22,48.4283,GOOGL
2007-01-23,47.2614,GOOGL
2007-01-24,59.1246,GOOGL
2007-01-25,52.1906,GOOGL
2007-01-26,56.1038,GOOGL
2007-01-29,54.0327,GOOGL
2007-01-30,55.0145,GOOGL
2007-01-31,58.701,GOOGL
2007-02-01,47.2344,GOOGL
2007-02-02,47.109,GOOGL
2007-02-05,40.4697,GOOGL
2007-02-06,43.0726,GOOGL
2007-02-07,42.3934,GOOGL
2007-02-08,43.0643,GOOGL
2007-02-09,38.7132,GOOGL
2007-02-12,37.1222,GOOGL
2007-02-13,37.7422,GOOGL
2007-02-14,42.8583,GOOGL
2007-02-15,40.5168,GOOGL
2007-02-16,46.495,GOOGL
2007-02-20,47.9322,GOOGL
2007-02-21,50.4283,GOOGL
2007-02-22,50.4214,GOOGL
2007-02-23,46.8024,GOOGL
2007-02-26,43.1719,GOOGL
2007-02-27,34.8934,GOOGL
2007-02-28,35.4543,GOOGL
2007-03-01,34.8738,GOOGL
2007-03-02,30.6443,GOOGL
2007-03-05,32.7282,GOOGL
2007-03-06,45.6265,GOOGL
2007-03-07,44.568,GOOGL
2007-03-08,44.038,GOOGL
2007-03-09,42.985,GOOGL
2007-03-12,44.4401,GOOGL
2007-03-13,37.6623,GOOGL
2007-03-14,41.7215,GOOGL
2007-03-15,40.6825,GOOGL
2007-03-16,37.6997,GOOGL
2007-03-19,43.0703,GOOGL
2007-03-20,41.8819,GOOGL
2007-03-21,50.3999,GOOGL
2007-03-22,53.9412,GOOGL
2007-03-23,53.783,GOOGL
2007-03-26,55.8861,GOOGL
2007-03-27,54.7188,GOOGL
2007-03-28,53.2096,GOOGL
2007-03-29,52.3518,GOOGL
2007-03-30,49.8627,GOOGL
2007-04-02,50.2045,GOOGL
2007-04-03,61.0724,GOOGL
2007-04-04,59.5019,GOOGL
2007-04-05,59.8467,GOOGL
2007-04-09,56.3657,GOOGL
2007-04-10,54.5936,GOOGL
2007-04-11,52.5441,GOOGL
2007-04-12,55.175,GOOGL
2007-04-13,53.9365,GOOGL
2007-04-16,60.8095,GOOGL
2007-04-17,59.0613,GOOGL
2007-04-18,61.6538,GOOGL
2007-04-19,56.427,GOOGL
2007-04-20,64.4817,GOOGL
2007-04-23,60.6888,GOOGL
2007-04-24,58.9854,GOOGL
2007-04-25,59.35,GOOGL
2007-04-26,61.8811,GOOGL
2007-04-27,59.1816,GOOGL
2007-04-30,50.7915,GOOGL
2007-05-01,48.4826,GOOGL
2007-05-02,45.4709,GOOGL
2007-05-03,52.7796,GOOGL
2007-05-04,50.7066,GOOGL
2007-05-07,47.0737,GOOGL
2007-05-08,46.6437,GOOGL
2007-05-09,49.2898,GOOGL
2007-05-10,42.1175,GOOGL
2007-05-11,47.672,GOOGL
2007-05-14,43.4462,GOOGL
2007-05-15,40.4998,GOOGL
2007-05-16,53.5983,GOOGL
2007-05-17,52.2006,GOOGL
2007-05-18,51.6381,GOOGL
2007-05-21,51.8824,GOOGL
2007-05-22,56.3436,GOOGL
2007-05-23,54.3922,GOOGL
2007-05-24,54.7139,GOOGL
2007-05-25,62.0697,GOOGL
2007-05-29,64.4958,GOOGL
2007-05-30,70.9092,GOOGL
2007-05-31,70.0892,GOOGL
2007-06-01,71.3728,GOOGL
2007-06-04,74.5299,GOOGL
2007-06-05,78.9414,GOOGL
2007-06-06,78.2101,GOOGL
2007-06-07,74.2075,GOOGL
2007-06-08,74.3977,GOOGL
2007-06-11,69.1014,GOOGL
2007-06-12,61.6221,GOOGL
2007-06-13,61.9395,GOOGL
2007-06-14,59.2453,GOOGL
2007-06-15,61.5351,GOOGL
2007-06-18,67.5319,GOOGL
2007-06-19,66.4651,GOOGL
2007-06-20,61.3738,GOOGL
2007-06-21,64.1916,GOOGL
2007-06-22,70.3149,GOOGL
2007-06-25,71.4933,GOOGL
2007-06-26,72.8445,GOOGL
2007-06-27,67.9928,GOOGL
2007-06-28,66.4559,GOOGL
2007-06-29,63.6595,GOOGL
2007-07-02,68.4179,GOOGL
2007-07-03,70.5586,GOOGL
2007-07-05,74.0462,GOOGL
2007-07-06,71.2651,GOOGL
2007-07-09,72.8228,GOOGL
2007-07-10,73.2089,GOOGL
2007-07-11,73.7898,GOOGL
2007-07-12,74.2474,GOOGL
2007-07-13,77.5935,GOOGL
2007-07-16,77.9681,GOOGL
2007-07-17,78.8887,GOOGL
2007-07-18,70.2402,GOOGL
2007-07-19,68.8945,GOOGL
2007-07-20,41.8677,GOOGL
2007-07-23,37.6195,GOOGL
2007-07-24,38.9263,GOOGL
2007-07-25,36.5782,GOOGL
2007-07-26,35.6178,GOOGL
2007-07-27,39.4048,GOOGL
2007-07-30,43.3011,GOOGL
2007-07-31,39.3553,GOOGL
2007-08-01,42.0898,GOOGL
2007-08-02,40.7896,GOOGL
2007-08-03,35.8409,GOOGL
2007-08-06,42.4159,GOOGL
2007-08-07,47.4075,GOOGL
2007-08-08,54.321,GOOGL
2007-08-09,46.8173,GOOGL
2007-08-10,47.5377,GOOGL
2007-08-13,47.3683,GOOGL
2007-08-14,42.8326,GOOGL
2007-08-15,36.7617,GOOGL
2007-08-16,33.935,GOOGL
2007-08-17,40.8549,GOOGL
2007-08-20,39.7395,GOOGL
2007-08-21,46.2209,GOOGL
2007-08-22,50.2893,GOOGL
2007-08-23,49.9184,GOOGL
2007-08-24,51.8379,GOOGL
2007-08-27,50.546,GOOGL
2007-08-28,45.7092,GOOGL
2007-08-29,50.5252,GOOGL
2007-08-30,49.4464,GOOGL
2007-08-31,52.2998,GOOGL
2007-09-04,58.7477,GOOGL
2007-09-05,60.2949,GOOGL
2007-09-06,56.6024,GOOGL
2007-09-07,53.185,GOOGL
2007-09-10,49.4315,GOOGL
2007-09-11,54.3154,GOOGL
2007-09-12,55.2131,GOOGL
2007-09-13,56.6918,GOOGL
2007-09-14,59.3836,GOOGL
2007-09-17,56.1193,GOOGL
2007-09-18,62.5296,GOOGL
2007-09-19,68.3187,GOOGL
2007-09-20,70.8254,GOOGL
2007-09-21,73.5639,GOOGL
2007-09-24,76.1864,GOOGL
2007-09-25,76.4971,GOOGL
2007-09-26,75.5868,GOOGL
2007-09-27,74.8333,GOOGL
2007-09-28,74.5544,GOOGL
2007-10-01,79.9112,GOOGL
2007-10-02,80.4451,GOOGL
2007-10-03,79.9847,GOOGL
2007-10-04,73.8475,GOOGL
2007-10-05,79.0567,GOOGL
2007-10-08,82.8665,GOOGL
2007-10-09,83.9877,GOOGL
2007-10-10,85.8201,GOOGL
2007-10-11,82.4448,GOOGL
2007-10-12,85.276,GOOGL
2007-10-15,71.3601,GOOGL
